Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop
557;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0001_purple_1;;;10;45.000000;0.000000;0.00;9;1;0;1;;;0;
557;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0001_purple_2;;;10;45.000000;0.000000;0.00;9;1;0;0;;;0;
557;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0001_purple_3;;;10;45.000000;0.000000;0.00;6;1;0;0;;;0;
557;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0001_purple_4;;;5;45.000000;0.000000;0.00;4;0;0;0;;;0;
557;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0001_purple_5;;;5;45.000000;0.000000;0.00;0;0;0;0;;;0;
558;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0001_green_1;;;10;45.000000;0.000000;0.00;11;1;0;1;;;0;
558;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0001_green_4;;;8;45.000000;0.000000;0.00;8;0;0;0;;;0;
558;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0001_green_2;;;10;45.000000;0.000000;0.00;5;1;0;0;;;0;
558;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0001_green_3;;;10;45.000000;0.000000;0.00;7;1;0;0;;;0;
558;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0001_green_5;;;8;45.000000;0.000000;0.00;6;0;0;0;;;0;
559;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0002_grey_1;;;5;52.000000;0.000000;0.00;5;1;0;1;;;0;
559;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0002_grey_4;;;5;52.000000;0.000000;0.00;1;0;0;0;;;0;
559;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0002_grey_2;;;5;52.000000;0.000000;0.00;4;1;0;0;;;0;
559;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0002_grey_3;;;5;52.000000;0.000000;0.00;2;1;0;0;;;0;
559;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0002_grey_5;;;5;52.000000;0.000000;0.00;0;0;0;0;;;0;
560;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0002_blue_1;;;7;52.000000;0.000000;0.00;5;1;0;1;;;0;
560;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0002_blue_4;;;5;52.000000;0.000000;0.00;-1;0;0;0;;;0;
560;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0002_blue_2;;;7;52.000000;0.000000;0.00;3;1;0;0;;;0;
560;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0002_blue_3;;;7;52.000000;0.000000;0.00;3;1;0;0;;;0;
560;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0002_blue_5;;;5;52.000000;0.000000;0.00;2;0;0;0;;;0;
561;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0003_red_1;;;5;63.000000;0.000000;0.00;4;1;0;1;;;0;
561;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0003_red_4;;;5;63.000000;0.000000;0.00;0;0;0;0;;;0;
561;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0003_red_2;;;5;63.000000;0.000000;0.00;0;1;0;0;;;0;
561;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0003_red_3;;;5;63.000000;0.000000;0.00;0;1;0;0;;;0;
561;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0003_red_5;;;5;63.000000;0.000000;0.00;0;0;0;0;;;0;
562;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0003_purple_1;;;5;63.000000;0.000000;0.00;2;1;0;1;;;0;
562;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0003_purple_4;;;5;63.000000;0.000000;0.00;2;0;0;0;;;0;
562;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0003_purple_2;;;5;63.000000;0.000000;0.00;4;1;0;0;;;0;
562;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0003_purple_3;;;5;63.000000;0.000000;0.00;3;1;0;0;;;0;
562;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0003_purple_5;;;5;63.000000;0.000000;0.00;1;0;0;0;;;0;
563;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0004_beige_1;;;8;54.000000;0.000000;0.00;5;1;0;1;;;0;
563;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0004_beige_4;;;8;54.000000;0.000000;0.00;6;0;0;0;;;0;
563;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0004_beige_2;;;8;54.000000;0.000000;0.00;6;1;0;0;;;0;
563;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0004_beige_3;;;8;54.000000;0.000000;0.00;7;1;0;0;;;0;
563;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0004_beige_5;;;8;54.000000;0.000000;0.00;7;0;0;0;;;0;
564;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0004_pink_1;;;6;54.000000;0.000000;0.00;0;1;0;1;;;0;
564;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0004_pink_4;;;6;54.000000;0.000000;0.00;3;0;0;0;;;0;
564;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0004_pink_2;;;6;54.000000;0.000000;0.00;1;1;0;0;;;0;
564;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0004_pink_3;;;6;54.000000;0.000000;0.00;6;1;0;0;;;0;
564;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0004_pink_5;;;5;54.000000;0.000000;0.00;0;0;0;0;;;0;
565;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0005_green_1;;;12;50.000000;0.000000;0.00;3;1;0;1;;;0;
565;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0005_green_4;;;12;50.000000;0.000000;0.00;6;0;0;0;;;0;
565;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0005_green_2;;;12;50.000000;0.000000;0.00;2;1;0;0;;;0;
565;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0005_green_3;;;12;50.000000;0.000000;0.00;0;1;0;0;;;0;
565;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0005_green_5;;;12;50.000000;0.000000;0.00;8;0;0;0;;;0;
566;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0005_peach_1;;;12;50.000000;0.000000;0.00;2;1;0;1;;;0;
566;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0005_peach_4;;;12;50.000000;0.000000;0.00;4;0;0;0;;;0;
566;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0005_peach_2;;;12;50.000000;0.000000;0.00;0;1;0;0;;;0;
566;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0005_peach_3;;;12;50.000000;0.000000;0.00;0;1;0;0;;;0;
566;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0005_peach_5;;;12;50.000000;0.000000;0.00;6;0;0;0;;;0;
567;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0006_red_1;;;7;50.000000;0.000000;0.00;3;1;0;1;;;0;
567;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0006_red_4;;;7;50.000000;0.000000;0.00;4;0;0;0;;;0;
567;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0006_red_2;;;7;50.000000;0.000000;0.00;2;1;0;0;;;0;
567;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0006_red_3;;;7;50.000000;0.000000;0.00;3;1;0;0;;;0;
567;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0006_red_5;;;7;50.000000;0.000000;0.00;5;0;0;0;;;0;
568;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0006_yellow_1;;;5;50.000000;0.000000;0.00;4;1;0;1;;;0;
568;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0006_yellow_4;;;5;50.000000;0.000000;0.00;5;0;0;0;;;0;
568;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0006_yellow_2;;;5;50.000000;0.000000;0.00;3;1;0;0;;;0;
568;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0006_yellow_3;;;5;50.000000;0.000000;0.00;7;1;0;0;;;0;
568;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0006_yellow_5;;;5;50.000000;0.000000;0.00;5;0;0;0;;;0;
569;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0007_blue_1;;;12;49.000000;0.000000;0.00;12;1;0;1;;;0;
569;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0007_blue_4;;;12;49.000000;0.000000;0.00;12;0;0;0;;;0;
569;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0007_blue_2;;;12;49.000000;0.000000;0.00;7;1;0;0;;;0;
569;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0007_blue_3;;;12;49.000000;0.000000;0.00;10;1;0;0;;;0;
569;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0007_blue_5;;;12;49.000000;0.000000;0.00;14;0;0;0;;;0;
570;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0007_peach_1;;;12;49.000000;0.000000;0.00;3;1;0;1;;;0;
570;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0007_peach_4;;;12;49.000000;0.000000;0.00;3;0;0;0;;;0;
570;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0007_peach_2;;;12;49.000000;0.000000;0.00;2;1;0;0;;;0;
570;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0007_peach_3;;;12;49.000000;0.000000;0.00;5;1;0;0;;;0;
570;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0007_peach_5;;;12;49.000000;0.000000;0.00;12;0;0;0;;;0;
571;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0008_purple_1;;;12;40.000000;0.000000;0.00;0;1;0;1;;;0;
571;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0008_purple_4;;;12;40.000000;0.000000;0.00;6;0;0;0;;;0;
571;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0008_purple_2;;;12;40.000000;0.000000;0.00;0;1;0;0;;;0;
571;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0008_purple_3;;;12;40.000000;0.000000;0.00;7;1;0;0;;;0;
571;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0008_purple_5;;;12;40.000000;0.000000;0.00;10;0;0;0;;;0;
572;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0008_pink_1;;;12;40.000000;0.000000;0.00;6;1;0;1;;;0;
572;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0008_pink_4;;;10;40.000000;0.000000;0.00;9;0;0;0;;;0;
572;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0008_pink_2;;;12;40.000000;0.000000;0.00;7;1;0;0;;;0;
572;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0008_pink_3;;;12;40.000000;0.000000;0.00;9;1;0;0;;;0;
572;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0008_pink_5;;;10;40.000000;0.000000;0.00;7;0;0;0;;;0;
573;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0009_black_1;;;5;49.000000;0.000000;0.00;5;1;0;1;;;0;
573;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0009_black_4;;;5;49.000000;0.000000;0.00;9;0;0;0;;;0;
573;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0009_black_2;;;5;49.000000;0.000000;0.00;6;1;0;0;;;0;
573;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0009_black_3;;;5;49.000000;0.000000;0.00;3;1;0;0;;;0;
573;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0009_black_5;;;5;49.000000;0.000000;0.00;5;0;0;0;;;0;
574;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0009_blue_1;;;7;49.000000;0.000000;0.00;9;1;0;1;;;0;
574;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0009_blue_4;;;5;49.000000;0.000000;0.00;4;0;0;0;;;0;
574;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0009_blue_2;;;7;49.000000;0.000000;0.00;4;1;0;0;;;0;
574;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0009_blue_3;;;7;49.000000;0.000000;0.00;6;1;0;0;;;0;
574;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0009_blue_5;;;5;49.000000;0.000000;0.00;4;0;0;0;;;0;
575;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0010_purple_1;;;3;65.000000;0.000000;0.00;3;1;0;1;;;0;
575;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0010_purple_4;;;3;65.000000;0.000000;0.00;3;0;0;0;;;0;
575;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0010_purple_2;;;3;65.000000;0.000000;0.00;0;1;0;0;;;0;
575;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0010_purple_3;;;3;65.000000;0.000000;0.00;0;1;0;0;;;0;
575;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0010_purple_5;;;3;65.000000;0.000000;0.00;0;0;0;0;;;0;
576;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0010_red_1;;;3;65.000000;0.000000;0.00;3;1;0;1;;;0;
576;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0010_red_4;;;3;65.000000;0.000000;0.00;3;0;0;0;;;0;
576;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0010_red_2;;;3;65.000000;0.000000;0.00;2;1;0;0;;;0;
576;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0010_red_3;;;3;65.000000;0.000000;0.00;2;1;0;0;;;0;
576;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0010_red_5;;;3;65.000000;0.000000;0.00;0;0;0;0;;;0;
577;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0011_red_1;;;10;50.000000;0.000000;0.00;3;1;0;1;;;0;
577;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0011_red_4;;;10;50.000000;0.000000;0.00;5;0;0;0;;;0;
577;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0011_red_2;;;10;50.000000;0.000000;0.00;2;1;0;0;;;0;
577;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0011_red_3;;;10;50.000000;0.000000;0.00;4;1;0;0;;;0;
577;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0011_red_5;;;10;50.000000;0.000000;0.00;3;0;0;0;;;0;
637;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0005_blue_1;;;5;50.000000;0.000000;0.00;0;0;0;1;;;0;
637;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0005_blue_4;;;5;50.000000;0.000000;0.00;0;0;0;0;;;0;
637;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0005_blue_2;;;5;50.000000;0.000000;0.00;0;0;0;0;;;0;
637;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0005_blue_3;;;5;50.000000;0.000000;0.00;0;0;0;0;;;0;
637;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0005_blue_5;;;5;50.000000;0.000000;0.00;0;0;0;0;;;0;
638;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0007_black_1;;;3;49.000000;0.000000;0.00;1;1;0;1;;;0;
638;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0007_black_4;;;3;49.000000;0.000000;0.00;0;0;0;0;;;0;
638;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0007_black_2;;;3;49.000000;0.000000;0.00;3;1;0;0;;;0;
638;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0007_black_3;;;3;49.000000;0.000000;0.00;1;1;0;0;;;0;
638;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0007_black_5;;;3;49.000000;0.000000;0.00;1;0;0;0;;;0;
639;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0008_blau_1;;;8;40.000000;0.000000;0.00;0;1;0;1;;;0;
639;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0008_blau_4;;;7;40.000000;0.000000;0.00;4;0;0;0;;;0;
639;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0008_blau_2;;;8;40.000000;0.000000;0.00;0;1;0;0;;;0;
639;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0008_blau_3;;;7;40.000000;0.000000;0.00;0;1;0;0;;;0;
639;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0008_blau_5;;;8;40.000000;0.000000;0.00;5;0;0;0;;;0;
640;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0008_green_4;;;8;40.000000;0.000000;0.00;4;0;0;0;;;0;
640;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0008_green_2;;;8;40.000000;0.000000;0.00;0;1;0;0;;;0;
640;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0008_green_3;;;7;40.000000;0.000000;0.00;0;1;0;0;;;0;
640;"Größe 32 - 34 - 36 - 38:select:1";42:1;VIP-0008_green_5;;;8;40.000000;0.000000;0.00;5;0;0;0;;;0;
640;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0008_green_1;;;8;40.000000;0.000000;0.00;0;1;0;1;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";38:1;02005-black_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";44:1;02005-black_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";46:1;02005-black_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";42:1;02005-black_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";36:1;02005-black_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";40:1;02005-black_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
741;"Größe 32 - 34 - 36 - 38:select:1";34:1;02005-black_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";38:1;02005-dark-green_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";44:1;02005-dark-green_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";46:1;02005-dark-green_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";42:1;02005-dark-green_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";36:1;02005-dark-green_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";40:1;02005-dark-green_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
742;"Größe 32 - 34 - 36 - 38:select:1";34:1;02005-dark-green_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";38:1;02005-light-pink_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";34:1;02005-light-pink_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";44:1;02005-light-pink_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";46:1;02005-light-pink_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";42:1;02005-light-pink_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";36:1;02005-light-pink_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
743;"Größe 32 - 34 - 36 - 38:select:1";40:1;02005-light-pink_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";38:1;P4000-burgundy_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";44:1;P4000-burgundy_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";46:1;P4000-burgundy_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";42:1;P4000-burgundy_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";36:1;P4000-burgundy_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";40:1;P4000-burgundy_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
744;"Größe 32 - 34 - 36 - 38:select:1";34:1;P4000-burgundy_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";38:1;P4000-dark-blue_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";44:1;P4000-dark-blue_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";46:1;P4000-dark-blue_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";42:1;P4000-dark-blue_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";36:1;P4000-dark-blue_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";40:1;P4000-dark-blue_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
745;"Größe 32 - 34 - 36 - 38:select:1";34:1;P4000-dark-blue_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";38:1;P4000-gold_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";34:1;P4000-gold_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";44:1;P4000-gold_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";46:1;P4000-gold_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";42:1;P4000-gold_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";36:1;P4000-gold_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
746;"Größe 32 - 34 - 36 - 38:select:1";40:1;P4000-gold_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
749;"Größe 32 - 34 - 36 - 38:select:1";38:1;P4311-black_12;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
749;"Größe 32 - 34 - 36 - 38:select:1";34:1;P4311-black_8;;;;10.500000;0.000000;0.00;0;1;0;1;;;0;
