Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop
749;"Größe 32 - 34 - 36 - 38:select:1";44:1;P4311-black_18;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
749;"Größe 32 - 34 - 36 - 38:select:1";46:1;P4311-black_20;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
749;"Größe 32 - 34 - 36 - 38:select:1";42:1;P4311-black_16;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
749;"Größe 32 - 34 - 36 - 38:select:1";36:1;P4311-black_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
749;"Größe 32 - 34 - 36 - 38:select:1";40:1;P4311-black_14;;;;12.500000;0.000000;0.00;0;0;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";38:1;P4311-dark-pink_12;;;;10.500000;0.000000;0.00;0;0;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";44:1;P4311-dark-pink_18;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";46:1;P4311-dark-pink_20;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";42:1;P4311-dark-pink_16;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";36:1;P4311-dark-pink_10;;;;10.500000;0.000000;0.00;0;1;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";40:1;P4311-dark-pink_14;;;;10.500000;0.000000;0.00;0;0;0;0;;;0;
750;"Größe 32 - 34 - 36 - 38:select:1";34:1;P4311-dark-pink_8;;;;10.500000;0.000000;0.00;1;1;0;1;;;0;
759;Farbe:color:1;Beige:1;stola_beige_VIP-0004;;4250781842610;;1.500000;0.000000;0.00;1;1;0;1;;;0;
759;Farbe:color:1;Apricot:1;stola_apricot_VIP-0007;;4250781842603;;1.500000;0.000000;0.00;0;1;0;0;;;0;
759;Farbe:color:1;Dunkelblau:1;stola_darkblue_VIP-0005;;4250781842627;;1.500000;0.000000;0.00;4;1;0;0;;;0;
759;Farbe:color:1;Lila:1;stola_purple_VIP-0001;;4250781842665;;1.500000;0.000000;0.00;7;1;0;0;;;0;
759;Farbe:color:1;Pink:1;stola_pink_VIP-0008;;4250781842696;;1.500000;0.000000;0.00;5;1;0;0;;;0;
759;Farbe:color:1;Orange:1;stola_orange_VIP-0005;;4250781842689;;1.500000;0.000000;0.00;7;1;0;0;;;0;
759;Farbe:color:1;Grün:1;stola_green_VIP-0001;;4250781842641;;1.500000;0.000000;0.00;11;1;0;0;;;0;
759;Farbe:color:1;Lindgrün:1;stola_lightgreen_VIP-0005;;4250781842672;;1.500000;0.000000;0.00;7;1;0;0;;;0;
759;Farbe:color:1;Hellblau:1;stola_lightblue_VIP-0007;;4250781842658;;1.500000;0.000000;0.00;7;1;0;0;;;0;
759;Farbe:color:1;Rosa:1;stola_lightpink_VIP-0004;;4250781842702;;1.500000;0.000000;0.00;0;1;0;0;;;0;
759;Farbe:color:1;Rot:1;stola_red_VIP-0006;;4250781842719;;1.500000;0.000000;0.00;2;1;0;0;;;0;
759;Farbe:color:1;Royalblau:1;stola_royalblue_VIP-0009;;4250781842726;;1.500000;0.000000;0.00;9;1;0;0;;;0;
759;Farbe:color:1;Schwarz:1;stola_black;;4250781842733;;1.500000;0.000000;0.00;5;1;0;0;;;0;
759;Farbe:color:1;Weiß:1;stola_white;;4250781842740;;1.500000;0.000000;0.00;4;1;0;0;;;0;
759;Farbe:color:1;Gelb:1;stola_yellow_VIP-0006;;4250781842634;;1.500000;0.000000;0.00;3;1;0;0;;;0;
761;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0029_pink_38;;4250781849817;;65.000000;0.000000;0.00;3;0;0;0;;;0;
761;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0029_pink_36;;4250781849800;;65.000000;0.000000;0.00;3;1;0;0;;;0;
761;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0029_pink_40;;4250781849824;;65.000000;0.000000;0.00;3;0;0;0;;;0;
761;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0029_pink_34;;4250781849794;;65.000000;0.000000;0.00;3;1;0;1;;;0;
762;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0033_blue_36;;4250781847288;;49.000000;0.000000;0.00;3;1;0;0;;;0;
762;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0033_blue_40;;4250781847301;;49.000000;0.000000;0.00;2;0;0;0;;;0;
762;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0033_blue_38;;4250781847295;;49.000000;0.000000;0.00;3;0;0;0;;;0;
762;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0033_blue_34;;4250781847271;;49.000000;0.000000;0.00;3;1;0;1;;;0;
763;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0014_blue_36;;4250781847325;;30.000000;0.000000;0.00;2;1;0;0;;;0;
763;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0014_blue_40;;4250781847349;;30.000000;0.000000;0.00;0;0;0;0;;;0;
763;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0014_blue_38;;4250781847332;;30.000000;0.000000;0.00;0;0;0;0;;;0;
763;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0014_blue_34;;4250781847318;;30.000000;0.000000;0.00;3;1;0;1;;;0;
764;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0015_gold_36;;4250781847363;;41.000000;0.000000;0.00;1;1;0;0;;;0;
764;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0015_gold_40;;4250781847387;;41.000000;0.000000;0.00;3;0;0;0;;;0;
764;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0015_gold_38;;4250781847370;;41.000000;0.000000;0.00;3;0;0;0;;;0;
764;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0015_gold_34;;4250781847356;;41.000000;0.000000;0.00;2;1;0;1;;;0;
765;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0016_grey_36;;4250781847400;;31.000000;0.000000;0.00;3;1;0;0;;;0;
765;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0016_grey_40;;4250781847424;;31.000000;0.000000;0.00;3;0;0;0;;;0;
765;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0016_grey_38;;4250781847417;;31.000000;0.000000;0.00;3;0;0;0;;;0;
765;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0016_grey_34;;4250781847394;;31.000000;0.000000;0.00;2;1;0;1;;;0;
766;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0017_green_36;;4250781847448;;44.000000;0.000000;0.00;3;1;0;0;;;0;
766;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0017_green_40;;4250781847462;;44.000000;0.000000;0.00;3;0;0;0;;;0;
766;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0017_green_38;;4250781847455;;44.000000;0.000000;0.00;3;0;0;0;;;0;
766;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0017_green_34;;4250781847431;;44.000000;0.000000;0.00;3;1;0;1;;;0;
767;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0012_green_36;;;;31.000000;0.000000;0.00;3;1;0;0;;;0;
767;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0012_green_40;;;;31.000000;0.000000;0.00;3;0;0;0;;;0;
767;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0012_green_38;;;;31.000000;0.000000;0.00;3;0;0;0;;;0;
767;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0012_green_34;;;;31.000000;0.000000;0.00;3;1;0;1;;;0;
768;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0027_red_36;;4250781847967;;36.000000;0.000000;0.00;3;1;0;0;;;0;
768;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0027_red_40;;4250781847981;;36.000000;0.000000;0.00;3;0;0;0;;;0;
768;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0027_red_38;;4250781847974;;36.000000;0.000000;0.00;3;0;0;0;;;0;
768;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0027_red_34;;4250781847950;;36.000000;0.000000;0.00;3;1;0;1;;;0;
769;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0028_white_34;;4250781848032;;57.000000;0.000000;0.00;3;1;0;1;;;0;
769;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0028_white_36;;4250781848049;;57.000000;0.000000;0.00;3;1;0;0;;;0;
769;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0028_white_40;;4250781848063;;57.000000;0.000000;0.00;3;0;0;0;;;0;
769;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0028_white_38;;4250781848056;;57.000000;0.000000;0.00;2;0;0;0;;;0;
770;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0027_green_36;;4250781848001;;36.000000;0.000000;0.00;3;1;0;0;;;0;
770;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0027_green_40;;4250781848025;;36.000000;0.000000;0.00;3;0;0;0;;;0;
770;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0027_green_38;;4250781848018;;36.000000;0.000000;0.00;3;0;0;0;;;0;
770;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0027_green_34;;4250781847998;;36.000000;0.000000;0.00;3;1;0;1;;;0;
771;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0028_black_36;;4250781848087;;57.000000;0.000000;0.00;3;1;0;0;;;0;
771;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0028_black_40;;4250781848100;;57.000000;0.000000;0.00;3;0;0;0;;;0;
771;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0028_black_38;;4250781848094;;57.000000;0.000000;0.00;3;0;0;0;;;0;
771;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0028_black_34;;4250781848070;;57.000000;0.000000;0.00;3;1;0;1;;;0;
772;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0020_blue_36;;4250781847486;;41.000000;0.000000;0.00;2;1;0;0;;;0;
772;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0020_blue_40;;4250781847509;;41.000000;0.000000;0.00;1;0;0;0;;;0;
772;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0020_blue_38;;4250781847493;;41.000000;0.000000;0.00;2;0;0;0;;;0;
772;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0020_blue_34;;4250781847479;;41.000000;0.000000;0.00;1;1;0;1;;;0;
773;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0030_pink_38;;4250781847530;;46.000000;0.000000;0.00;3;0;0;0;;;0;
773;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0030_pink_36;;4250781847523;;46.000000;0.000000;0.00;3;1;0;0;;;0;
773;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0030_pink_34;;4250781847516;;46.000000;0.000000;0.00;3;1;0;1;;;0;
773;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0030_pink_40;;4250781847547;;46.000000;0.000000;0.00;2;0;0;0;;;0;
774;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0031_pink_36;;4250781848124;;49.000000;0.000000;0.00;3;1;0;0;;;0;
774;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0031_pink_34;;4250781848117;;49.000000;0.000000;0.00;3;1;0;1;;;0;
774;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0031_pink_40;;4250781848148;;49.000000;0.000000;0.00;3;0;0;0;;;0;
774;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0031_pink_38;;4250781848131;;49.000000;0.000000;0.00;3;0;0;0;;;0;
775;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0031_green_36;;4250781848162;;49.000000;0.000000;0.00;3;1;0;0;;;0;
775;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0031_green_40;;4250781848186;;49.000000;0.000000;0.00;3;0;0;0;;;0;
775;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0031_green_34;;4250781848155;;49.000000;0.000000;0.00;3;1;0;1;;;0;
775;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0031_green_38;;4250781848179;;49.000000;0.000000;0.00;3;0;0;0;;;0;
776;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0026_grey_34;;4250781847554;;41.000000;0.000000;0.00;3;1;0;1;;;0;
776;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0026_grey_36;;4250781847561;;41.000000;0.000000;0.00;3;1;0;0;;;0;
776;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0026_grey_40;;4250781847585;;41.000000;0.000000;0.00;3;0;0;0;;;0;
776;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0026_grey_38;;4250781847578;;41.000000;0.000000;0.00;3;0;0;0;;;0;
777;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0024_blue_36;;4250781847608;;41.000000;0.000000;0.00;3;1;0;0;;;0;
777;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0024_blue_40;;4250781847622;;41.000000;0.000000;0.00;2;0;0;0;;;0;
777;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0024_blue_38;;4250781847615;;41.000000;0.000000;0.00;2;0;0;0;;;0;
777;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0024_blue_34;;4250781847592;;41.000000;0.000000;0.00;3;1;0;1;;;0;
778;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0023_pink_38;;4250781847653;;41.000000;0.000000;0.00;3;0;0;0;;;0;
778;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0023_pink_36;;4250781847646;;41.000000;0.000000;0.00;3;1;0;0;;;0;
778;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0023_pink_34;;4250781847639;;41.000000;0.000000;0.00;3;1;0;1;;;0;
778;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0023_pink_40;;4250781847660;;41.000000;0.000000;0.00;3;0;0;0;;;0;
779;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0022_blue_36;;4250781847684;;41.000000;0.000000;0.00;3;1;0;0;;;0;
779;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0022_blue_40;;4250781847707;;41.000000;0.000000;0.00;3;0;0;0;;;0;
779;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0022_blue_38;;4250781847691;;41.000000;0.000000;0.00;3;0;0;0;;;0;
779;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0022_blue_34;;4250781847677;;41.000000;0.000000;0.00;3;1;0;1;;;0;
780;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0019_red_36;;4250781849848;;29.000000;0.000000;0.00;3;1;0;0;;;0;
780;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0019_red_34;;4250781849831;;29.000000;0.000000;0.00;3;1;0;1;;;0;
780;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0019_red_40;;4250781849862;;29.000000;0.000000;0.00;3;0;0;0;;;0;
780;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0019_red_38;;4250781849855;;29.000000;0.000000;0.00;3;0;0;0;;;0;
781;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0019_apricot_36;;4250781849886;;29.000000;0.000000;0.00;2;1;0;0;;;0;
781;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0019_apricot_40;;4250781849909;;29.000000;0.000000;0.00;3;0;0;0;;;0;
781;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0019_apricot_34;;4250781849879;;29.000000;0.000000;0.00;3;1;0;1;;;0;
781;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0019_apricot_38;;4250781849893;;29.000000;0.000000;0.00;3;0;0;0;;;0;
782;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0021_purple_36;;4250781847721;;39.000000;0.000000;0.00;3;1;0;0;;;0;
782;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0021_purple_40;;4250781847745;;39.000000;0.000000;0.00;3;0;0;0;;;0;
782;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0021_purple_38;;4250781847738;;39.000000;0.000000;0.00;3;0;0;0;;;0;
782;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0021_purple_34;;4250781847714;;39.000000;0.000000;0.00;3;1;0;1;;;0;
783;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0018_gold_38;;4250781847776;;59.000000;0.000000;0.00;3;0;0;0;;;0;
783;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0018_gold_36;;4250781847769;;59.000000;0.000000;0.00;3;1;0;0;;;0;
783;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0018_gold_40;;4250781847783;;59.000000;0.000000;0.00;3;0;0;0;;;0;
783;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0018_gold_34;;4250781847752;;59.000000;0.000000;0.00;3;1;0;1;;;0;
784;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0042_white_36;;4250781848681;;68.000000;0.000000;0.00;2;1;0;0;;;0;
784;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0042_white_34;;4250781848674;;68.000000;0.000000;0.00;3;1;0;1;;;0;
784;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0042_white_40;;4250781848704;;68.000000;0.000000;0.00;3;0;0;0;;;0;
784;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0042_white_38;;4250781848698;;68.000000;0.000000;0.00;3;0;0;0;;;0;
785;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0041_gold_36;;4250781849763;;50.000000;0.000000;0.00;0;1;0;0;;;0;
785;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0041_gold_40;;4250781849787;;50.000000;0.000000;0.00;0;0;0;0;;;0;
785;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0041_gold_38;;4250781849770;;50.000000;0.000000;0.00;1;0;0;0;;;0;
785;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0041_gold_34;;4250781849756;;50.000000;0.000000;0.00;0;1;0;1;;;0;
786;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0040_blue_36;;4250781847806;;49.000000;0.000000;0.00;2;1;0;0;;;0;
786;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0040_blue_34;;4250781847790;;49.000000;0.000000;0.00;2;1;0;1;;;0;
786;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0040_blue_40;;4250781847820;;49.000000;0.000000;0.00;3;0;0;0;;;0;
786;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0040_blue_38;;4250781847813;;49.000000;0.000000;0.00;2;0;0;0;;;0;
788;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0042_black_36;;4250781848728;;68.000000;0.000000;0.00;3;1;0;0;;;0;
788;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0042_black_40;;4250781848742;;68.000000;0.000000;0.00;3;0;0;0;;;0;
788;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0042_black_38;;4250781848735;;68.000000;0.000000;0.00;3;0;0;0;;;0;
788;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0042_black_34;;4250781848711;;68.000000;0.000000;0.00;3;1;0;1;;;0;
789;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0043_pink_36;;4250781849640;;39.000000;0.000000;0.00;3;1;0;0;;;0;
789;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0043_pink_40;;4250781849664;;39.000000;0.000000;0.00;3;0;0;0;;;0;
789;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0043_pink_38;;4250781849657;;39.000000;0.000000;0.00;3;0;0;0;;;0;
789;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0043_pink_34;;4250781849633;;39.000000;0.000000;0.00;3;1;0;1;;;0;
790;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0044_green_36;;4250781848766;;64.000000;0.000000;0.00;2;1;0;0;;;0;
790;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0044_green_34;;4250781848759;;64.000000;0.000000;0.00;2;1;0;1;;;0;
790;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0044_green_40;;4250781848780;;64.000000;0.000000;0.00;0;0;0;0;;;0;
790;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0044_green_38;;4250781848773;;64.000000;0.000000;0.00;3;0;0;0;;;0;
791;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0044_blue_36;;4250781848803;;64.000000;0.000000;0.00;2;1;0;0;;;0;
791;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0044_blue_34;;4250781848797;;64.000000;0.000000;0.00;1;1;0;1;;;0;
791;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0044_blue_40;;4250781848827;;64.000000;0.000000;0.00;3;0;0;0;;;0;
791;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0044_blue_38;;4250781848810;;64.000000;0.000000;0.00;0;0;0;0;;;0;
792;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0039_blue_36;;4250781847844;;54.000000;0.000000;0.00;3;1;0;0;;;0;
792;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0039_blue_40;;4250781847868;;54.000000;0.000000;0.00;2;0;0;0;;;0;
792;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0039_blue_38;;4250781847851;;54.000000;0.000000;0.00;3;0;0;0;;;0;
792;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0039_blue_34;;4250781847837;;54.000000;0.000000;0.00;2;1;0;1;;;0;
793;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0038_grey_36;;4250781848520;;39.000000;0.000000;0.00;3;1;0;0;;;0;
793;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0038_grey_34;;4250781848513;;39.000000;0.000000;0.00;2;1;0;1;;;0;
793;"Größe 32 - 34 - 36 - 38:select:1";40:1;VIP-0038_grey_40;;4250781848544;;39.000000;0.000000;0.00;3;0;0;0;;;0;
793;"Größe 32 - 34 - 36 - 38:select:1";38:1;VIP-0038_grey_38;;4250781848537;;39.000000;0.000000;0.00;3;0;0;0;;;0;
794;"Größe 32 - 34 - 36 - 38:select:1";36:1;VIP-0038_blue_36;;4250781848568;;39.000000;0.000000;0.00;2;1;0;0;;;0;
794;"Größe 32 - 34 - 36 - 38:select:1";34:1;VIP-0038_blue_34;;4250781848551;;39.000000;0.000000;0.00;2;1;0;1;;;0;
